,0,1,2,3,4,5
1429545,4,2059749324,Sat Jun 06 17:33:37 PDT 2009,NO_QUERY,kryssielove,@xbrittany im good  i knw we havent run into each other we have to fix that &amp; demi concert coming soon are you going?
779073,0,2322840868,Wed Jun 24 23:22:55 PDT 2009,NO_QUERY,omgpoppanda,@MichyyLee  i will not give in i will lead the rebellion i think
616239,0,2226594623,Thu Jun 18 12:08:43 PDT 2009,NO_QUERY,StephanieEllen,"@damohopo poor mrs@damohopo, being ill isn't nice and hospitals aren't nice "
405217,0,2058634509,Sat Jun 06 15:19:44 PDT 2009,NO_QUERY,NickJoeKevin01,spiders hate me..i just got chased by one!  maybe its because i always kill them. and my dad just scared the shit outta me!!
1386758,4,2052864826,Sat Jun 06 02:19:38 PDT 2009,NO_QUERY,MsChristineDior,"Destroy she said, my love la la la "
49080,0,1678045730,Sat May 02 05:15:31 PDT 2009,NO_QUERY,chescaleigh,@nak1a thank you! I have to go into the office today  the job search is ok so far. I have some promising NY leads!
844659,4,1564090266,Mon Apr 20 01:43:22 PDT 2009,NO_QUERY,SazziGirl,Going to my cousin's.. weee. 
629216,0,2231568622,Thu Jun 18 18:43:48 PDT 2009,NO_QUERY,_brenna,"OH GOD, JOES SINGLE LADIES DANCE ON LARRY KING. omg, dying of 2nd hand embarrassment "
1322464,4,2014796773,Wed Jun 03 02:43:04 PDT 2009,NO_QUERY,smakotin,"ÐÐ½Ð°ÐºÐ¾Ð¼Ð°Ñ? Ð´ÐµÐ²ÑÑÐºÐ° Ð¿Ð¾Ð´ÑÐ¾Ð´Ð¸Ñ Ðº Ð·ÐµÑÐºÐ°Ð»Ñ Ð¸ Ð³Ð¾Ð²Ð¾ÑÐ¸Ñ: &quot;Ð¡ÐµÐ¹ÑÐ°Ñ? Ð·Ð°Ð¼Ð°Ð¶Ñ Ð»Ð¸ÑÐ½ÐµÐµ Ð¸ Ð½Ð°ÑÐ¸Ñ?ÑÑ ÑÐ¾, ÑÐµÐ³Ð¾ Ð½ÐµÑ&quot; Ð¡ÑÑÑ Make-up'a! "
913304,4,1752564774,Sat May 09 22:16:50 PDT 2009,NO_QUERY,zoemoon,"Happy Mothers Day all!  Hugs and love, Zoe "
1323785,4,2014939238,Wed Jun 03 03:11:04 PDT 2009,NO_QUERY,Dynom,"@pierreJoye Yes, a while back. I found it very boring, perhaps nice play next too fixing bugs "
1471919,4,2065297835,Sun Jun 07 08:18:23 PDT 2009,NO_QUERY,TheaRauth,sitting at conference with @SevenStars. It was a Ggggreat weekend! Woot! 
428506,0,2063943745,Sun Jun 07 04:40:32 PDT 2009,NO_QUERY,BeckyC3,"@xLucyloox -_- lol, it won't work, even when i was at the theatre last night i was still thinking about them in the break "
1430189,4,2059864842,Sat Jun 06 17:47:32 PDT 2009,NO_QUERY,kidkandy123,I'm such a firm believer in karma maybe I wasn't not meant to watch this show close. Ho hum 
926407,4,1755641820,Sun May 10 09:39:28 PDT 2009,NO_QUERY,finallyhealing,"Whew, the Mother's Day brunch was a success... papaya icecream was delish but WOW was it a chore to clean up! Glad I don't host TOO often "
1022949,4,1882895988,Fri May 22 07:40:10 PDT 2009,NO_QUERY,xkerrybaby,just came home from cleaning our church..  not that much fun though...just looking on and K and Js wedding pics!lovely
495865,0,2185375327,Mon Jun 15 17:17:13 PDT 2009,NO_QUERY,tannie_lee,Bummed to being going home...without jason. 
807975,4,1469109256,Tue Apr 07 05:14:20 PDT 2009,NO_QUERY,klea94,@haylie_duff fine thanks sorry 4 late replay!! what are u doing...i'm going to do SHOPPING!!!! i love it!!!! love u  xoxo
990322,4,1834976143,Mon May 18 04:47:05 PDT 2009,NO_QUERY,dontforgetchaos,"Ooooh 185 followers, how did that happen? Thanks "
550962,0,2203044528,Tue Jun 16 22:55:03 PDT 2009,NO_QUERY,vansandcars,@b3tamike Did you get my voice message? I need my glasses desperately 
810272,4,1469728704,Tue Apr 07 07:14:44 PDT 2009,NO_QUERY,annabel5000,has just joined twitter 
608400,0,2223326102,Thu Jun 18 08:08:02 PDT 2009,NO_QUERY,natalieshaw3,Goodnight twitter hopefully I can fall asleep 
1479817,4,2066736620,Sun Jun 07 11:04:41 PDT 2009,NO_QUERY,uglyjes,@Jennifalconer a spoon full of gin helps the tonic go down 
1479243,4,2066627864,Sun Jun 07 10:52:39 PDT 2009,NO_QUERY,Lottie_Louise12,is looking at university courses and might be going to portsmouth in a months time  x
239458,0,1980629254,Sun May 31 07:15:44 PDT 2009,NO_QUERY,nashg,"@jdsharman Yes, spoken to him a few times - he's playing it typically cool... Was supposed to visit last week, but our kids were ill "
729116,0,2263235190,Sun Jun 21 00:17:09 PDT 2009,NO_QUERY,taoistsoul,@laurzone Wow! That's disturbing but I'm glad you posted it. Thanks! 
1505168,4,2072316131,Sun Jun 07 20:47:36 PDT 2009,NO_QUERY,omgitsJustinTR,@xpb heard it was your birthday from @JurrBurr. happy birthday! 
885185,4,1686447074,Sun May 03 05:28:29 PDT 2009,NO_QUERY,jaronmc,@Juzzash OMG you used &quot;pique&quot; correctly. You are my new favourite twitterer 
930164,4,1760247958,Sun May 10 21:01:57 PDT 2009,NO_QUERY,Demi_Lynn,@didigiggles Wow Didi I just love your new pic I love the glowing in it! I don't know how u did that but it is gorgeous 
735692,0,2264845635,Sun Jun 21 05:06:18 PDT 2009,NO_QUERY,pierot,After upgrading iPhone to OS3.0 it says: &quot;no service&quot; #broken #iphone any ideas? 
1334314,4,2016661458,Wed Jun 03 07:09:15 PDT 2009,NO_QUERY,lilydaawesome,@classicgirl821 Thankies! Its gonna be sooooo awesome!!!   
1216623,4,1989658036,Mon Jun 01 02:20:27 PDT 2009,NO_QUERY,bes21,really want p!nk to @reply to me =(  . concert was sooo sooo sooo good last night 
71425,0,1693957745,Mon May 04 00:27:39 PDT 2009,NO_QUERY,diamondblvd,@ARLAN2 I don't look good when I'm sweet? 
591194,0,2217579701,Wed Jun 17 21:04:24 PDT 2009,NO_QUERY,AniOpidos,@CreateASquid ohh good god why is everyones birthday around the time I leave?? The guilt is really starting to get to me 
1097829,4,1970428606,Sat May 30 03:49:58 PDT 2009,NO_QUERY,XxXthatFREAKXxX,@Sewoo okay then look sort your fuckin ear out then mannnnn http://bit.ly/3Lrf4  this dude is like   xXDx
1526160,4,2176987949,Mon Jun 15 05:12:29 PDT 2009,NO_QUERY,a_cavallaro,Vacation day 
195064,0,1970423641,Sat May 30 03:48:47 PDT 2009,NO_QUERY,eklektikos,"????, ?????? ????????? tweetie ?? ?????????? ????? direct'? (??? ??????????), ???? ??? ?? ??????? ? ???? ??????  ??? ??? ? ???? ???-???"
436792,0,2065758532,Sun Jun 07 09:13:58 PDT 2009,NO_QUERY,DarwynXRivver, i has to do the dishes 
1392764,4,2053444047,Sat Jun 06 04:34:33 PDT 2009,NO_QUERY,Chad_Lad,"@pdurham lmao OK THEN!!! *grab, grab, grab* Hahaha... im brilliant thanks hun! hows you? "
758981,0,2296002937,Tue Jun 23 08:38:45 PDT 2009,NO_QUERY,Pilot_Nunez,'Yogesh joined the group Top Reasons To Date A Pilot' hahahahaha only our cute yogi bear. I wished it worked for us girl pilots 
121072,0,1833429314,Sun May 17 23:15:28 PDT 2009,NO_QUERY,mlo4a,@SkylineMusicFan all french support for this day shame can't be here!! 
325150,0,2006962849,Tue Jun 02 11:56:38 PDT 2009,NO_QUERY,Leslie1015,It is cloudy and gray with no internet today!!!  
515202,0,2190790032,Tue Jun 16 03:44:04 PDT 2009,NO_QUERY,simprograms,@tszcheetah @snw Sorry you two 
440933,0,2066875966,Sun Jun 07 11:20:05 PDT 2009,NO_QUERY,officialcath,it's 2:20 PM and the sun still not up 
700909,0,2254908199,Sat Jun 20 10:28:11 PDT 2009,NO_QUERY,divafern,REady to take guitar lessons again (and hopefully voice). Looking for a teacher who can do both and who is close to my home (sorry Kevin 
1239246,4,1993517163,Mon Jun 01 10:30:17 PDT 2009,NO_QUERY,salesmilestone,"Ugh, why was I so lazy today??? I have so much stuff to do tomorrow! "
800111,4,1467841458,Mon Apr 06 22:27:49 PDT 2009,NO_QUERY,xoSharmariexo,@Greeks05 its pretty lame..hahaha but yay i get to stalk your sexy ass on here now 
14451,0,1553703847,Sat Apr 18 14:59:15 PDT 2009,NO_QUERY,JessiJaeJoplin,Sour gummie worms left in a scorching hot car in Palm Springs = liquid 
1428029,4,2059497221,Sat Jun 06 17:03:09 PDT 2009,NO_QUERY,vicstar1983,@lina1961 lol well..it was 
666437,0,2245278000,Fri Jun 19 15:54:29 PDT 2009,NO_QUERY,iamshaylen,"after 9 mos of waiting, word back from the syndicate on MM! AMAZING! But no contract on account of the struggling newspaper industry. "
601948,0,2221269738,Thu Jun 18 05:03:16 PDT 2009,NO_QUERY,sandeep_p19,"@mayareiss want one, not in a position to own one  . Maybe next time"
103122,0,1795448428,Thu May 14 07:47:29 PDT 2009,NO_QUERY,JennyAnnika,@mileycyrus you won't believe how many fake mileys there are on a germanwebsite for pupils.. and many people believe them 
1576453,4,2189539231,Tue Jun 16 00:16:29 PDT 2009,NO_QUERY,georgia_xoxo,@willminey haha ahh i see 
140985,0,1881158799,Fri May 22 03:47:47 PDT 2009,NO_QUERY,Savvyhamster,@sarahlay u know it sucks i work 10 out of 14 sats  i wanna come l'pool!!!!! stupid work stupid trains may hace to get up to some mischief
682951,0,2250138724,Fri Jun 19 23:47:39 PDT 2009,NO_QUERY,tayRAWR2011,watching degrassi...wow thats pathetic 
261311,0,1985882956,Sun May 31 17:57:14 PDT 2009,NO_QUERY,angelicarua,"i really want to watch MTV Movie Awards, but it's gonna end up late and i'm so tired "
234582,0,1979616830,Sun May 31 03:49:04 PDT 2009,NO_QUERY,Rachael_93,"I asked my mum to put suntan lotion on my back, and she's absolutely covered me in it.  It feels disgusting."
1520550,4,2176210405,Mon Jun 15 03:14:00 PDT 2009,NO_QUERY,TatumCrunk,@GrantGrunge aight nigga piece..ohh and smooth creammy cookie 
1092399,4,1969973219,Sat May 30 01:56:46 PDT 2009,NO_QUERY,graceous,@newandgreenbaby BTW I've been using your products since day 1  Loving it. Doing EC as well. EC + cloth rocks!
1497244,4,2070328371,Sun Jun 07 17:30:08 PDT 2009,NO_QUERY,keaneiscool,Watching Spaceballs in its entirety for the first time. Lots of beer and friends = best. sunday. ever 
1510160,4,2174918665,Sun Jun 14 23:37:46 PDT 2009,NO_QUERY,comedykrazy,"@notoriousAMC91 Tea is good, I enjoy tea "
1391168,4,2053295407,Sat Jun 06 04:01:50 PDT 2009,NO_QUERY,_danube,Score! Nart's dad is giving me a ride to Acme to catch the bus! 
1173740,4,1980843868,Sun May 31 07:48:57 PDT 2009,NO_QUERY,AlwaysStarAgus,(OFF) GOODNIGHT LAOS!! What a wonderful day!!! Its been a day! I have to go.. Tomorrow is CHILDREN'S DAY!! Talk to you later!! o_O 
933987,4,1792237815,Wed May 13 22:32:59 PDT 2009,NO_QUERY,mikeneumann,"@maurygiles indeed. Fortunately, Word didn't crash and all is saved - under a few different file names. "
937488,4,1793242639,Thu May 14 01:56:02 PDT 2009,NO_QUERY,rebecca_maitlin,the presets was amazingg 
898728,4,1693676583,Sun May 03 23:22:03 PDT 2009,NO_QUERY,BusinessTalk,@mdalin Never did it occur to me 
627704,0,2231016840,Thu Jun 18 17:55:49 PDT 2009,NO_QUERY,thesharath,- horrible start... just was abt to crash my car on the ring road... 
472567,0,2176869996,Mon Jun 15 04:56:57 PDT 2009,NO_QUERY,ginaandriani,Dentist calling *so much afraid* 
622709,0,2229296459,Thu Jun 18 15:32:25 PDT 2009,NO_QUERY,Malunis,@JinSaotome Lucky man. TRU had that sale here too but I didn't take advantage of it because they didn't have much good stuff  All Wave 1.
858664,4,1675792744,Fri May 01 20:20:31 PDT 2009,NO_QUERY,Owner_Direct,@TimDisaster you are so right 
13754,0,1553392486,Sat Apr 18 14:08:42 PDT 2009,NO_QUERY,ShadderdGlass,@BritishJen doesnt youtube have videos?! I donno where it would be streaming live video  sorry i am no help
275500,0,1990824534,Mon Jun 01 05:49:42 PDT 2009,NO_QUERY,TessKS,sore sore throat. wish i had someone to make me soup 
12037,0,1551640321,Sat Apr 18 09:35:22 PDT 2009,NO_QUERY,laceyhearty,@pattyannblake me too!!!!! 
984410,4,1834383406,Mon May 18 02:43:32 PDT 2009,NO_QUERY,raqandhermind,@thefootballfan The '''dream team'' is just AWESOME.  &lt;33
1113184,4,1972544279,Sat May 30 09:25:30 PDT 2009,NO_QUERY,riggledo,@AndriaAndCo   Does he know that?  
569241,0,2207873119,Wed Jun 17 08:29:34 PDT 2009,NO_QUERY,namwob,@cplater that is for the 3G S version 
831678,4,1557482615,Sun Apr 19 04:23:08 PDT 2009,NO_QUERY,vickeeeee,"Going to make a Hot Chocolate, and then visit my favourite music blog: http://www.moteldemoka.com/ "
223850,0,1977289296,Sat May 30 20:36:07 PDT 2009,NO_QUERY,Wordwok,Its freakin' cold here @ the relay. 
922697,4,1754497246,Sun May 10 06:28:31 PDT 2009,NO_QUERY,Eli891,@Heromancer So unbelievably true 
668425,0,2245929530,Fri Jun 19 16:50:47 PDT 2009,NO_QUERY,mannykimchi,@yaadayaada oh duh. Haha it's frozen you say? Oh no! 
90478,0,1755835781,Sun May 10 10:08:39 PDT 2009,NO_QUERY,Abbyxoxox,looking for my kitty cat 
407547,0,2059200369,Sat Jun 06 16:27:03 PDT 2009,NO_QUERY,MissDairyQueen,"wishes she could get tickets to go see @mileycyrus in London this year, but cant afford them  x"
384462,0,2053410506,Sat Jun 06 04:27:29 PDT 2009,NO_QUERY,ayadesu,can't stand this headache...  http://plurk.com/p/ytrw3
1113525,4,1972613750,Sat May 30 09:33:22 PDT 2009,NO_QUERY,jenniexferr,horse show with kiani 
360135,0,2046190655,Fri Jun 05 11:49:26 PDT 2009,NO_QUERY,Lantzl,Just spilled an entire peach shake in husband's car! I had no business drinking a shake anway!    #fb
874778,4,1680168067,Sat May 02 11:03:30 PDT 2009,NO_QUERY,SarahWV,@MaryPopeHandy Great idea to make your own - can really match the look and feel of your own blog that way. 
905284,4,1695054444,Mon May 04 05:03:23 PDT 2009,NO_QUERY,ashleeisamazing,morning sunshiines 
365275,0,2048485810,Fri Jun 05 15:16:36 PDT 2009,NO_QUERY,dontforgetchaos,"@koist What? You've seen Mabels mouth too? But, I thought I was the only one! Im devastated , im off to cry into my pillow "
885423,4,1686489207,Sun May 03 05:39:04 PDT 2009,NO_QUERY,ShesARiot,"@andyprovidence Dude, I would. "
484704,0,2180875709,Mon Jun 15 11:03:46 PDT 2009,NO_QUERY,TadpolesTeacups,Nothing worse than a summer bug. 
1232625,4,1991991670,Mon Jun 01 08:00:58 PDT 2009,NO_QUERY,Spainkiller,"@me_chiel No! I was drinking at the Minds with some mates. Next time send me a tweet, and I'll join ya. "
832633,4,1557618814,Sun Apr 19 05:09:21 PDT 2009,NO_QUERY,NayaMar7,waiting to see if we play today cuz of the rain... gotta Take 2 if we do! 
1328292,4,2015500982,Wed Jun 03 04:49:52 PDT 2009,NO_QUERY,PopMyBlackBerry,@Russ00 @pierregoh I think we'll find a few Japanese at his place in skimpy wear 
391741,0,2054984487,Sat Jun 06 08:28:31 PDT 2009,NO_QUERY,sKip2mYK,"Nevermind the premium outlet, going to memorial instead "
404525,0,2058446848,Sat Jun 06 14:57:41 PDT 2009,NO_QUERY,Flipncrazy,@gencojournal I promise to. I just went through this with a close friend not too long ago. No words.... 
1425935,4,2059134730,Sat Jun 06 16:18:58 PDT 2009,NO_QUERY,Freakazoid12,at the Silver Spurs Rodeo.  
522736,0,2192853970,Tue Jun 16 07:38:50 PDT 2009,NO_QUERY,wverlander,@Bongirll ME TOO!!  what are we going to do with ourselves now???
117990,0,1827743290,Sun May 17 11:21:10 PDT 2009,NO_QUERY,bluebeadle,My feet hurt 
699403,0,2254433556,Sat Jun 20 09:44:32 PDT 2009,NO_QUERY,katsumotosays,"that is EXACTLY what happened. &quot;manny ramirez...&quot; and then I noticed the price, instant high killer  -matt"
51608,0,1679031169,Sat May 02 08:21:50 PDT 2009,NO_QUERY,kayyklaudiaaxx,i wanna go to the mall 
874090,4,1679877147,Sat May 02 10:23:17 PDT 2009,NO_QUERY,Fad45,"Turning off tweetdeck till the game is over, I really dont want to know "
721957,0,2261344749,Sat Jun 20 20:38:47 PDT 2009,NO_QUERY,Thurman3,Car accidents suck  but with trav and a buncha other ppl!
845147,4,1564171539,Mon Apr 20 02:08:24 PDT 2009,NO_QUERY,EPMorgan,@LindyLaQueen  loves it!
270339,0,1989807221,Mon Jun 01 02:52:47 PDT 2009,NO_QUERY,billiejeane,WHY DO i BELIEVE HIM?  WHEN i FEEL iTS A LiE?
1259300,4,1998086179,Mon Jun 01 17:58:15 PDT 2009,NO_QUERY,L_Squared,I'm learning how to tie a man's necktie.  I suppose this skill could come in handy at some point. 
527904,0,2194820741,Tue Jun 16 10:18:19 PDT 2009,NO_QUERY,kausar1,@saniakhan i guess you are talking of Iran Issue. Its what west was waiting for . I see they are succeeding in bringing a turmoil in IRAN 
1101488,4,1970764360,Sat May 30 05:07:42 PDT 2009,NO_QUERY,jasbits,@andyroddick WAY TO GO!  Congrats on your win. 
113580,0,1825881156,Sun May 17 07:06:47 PDT 2009,NO_QUERY,EeSH7,@1m_a_dork awww hope everythings okay 
971851,4,1831297933,Sun May 17 18:36:10 PDT 2009,NO_QUERY,xLittleMissTuki,@soulfulgoddess i know right?!  *sighs dreamilY* i'm so dorky x]
403815,0,2058275011,Sat Jun 06 14:36:55 PDT 2009,NO_QUERY,maltakano,"bought awesome rock &amp; republic skinny jeans, then ate so much tuna and chocolate that I will not be able to fit into them. "
489398,0,2182966827,Mon Jun 15 13:52:17 PDT 2009,NO_QUERY,Muriel_LZ,DO NOT TWEET film locations @TwilightilDawn -&gt; I'm afraid you can't do anything against stalkers. It's a shame. 
79470,0,1751849050,Sat May 09 20:25:36 PDT 2009,NO_QUERY,kellykells,@LuvSuzie jealoussss!  I miss u and snakey 
877679,4,1685054826,Sat May 02 22:54:30 PDT 2009,NO_QUERY,ValiPorterMusiq,@edskied44  Thanks love
542911,0,2200587125,Tue Jun 16 19:06:06 PDT 2009,NO_QUERY,iAlexOnline,Just finished season 2 of avatar. Azulas a bitch. She killed Aang 
1042387,4,1957195163,Thu May 28 23:47:18 PDT 2009,NO_QUERY,acidicice,"@vincenthofmann I think my neighbour is a coke head, but I can't tell for sure "
1226324,4,1990815488,Mon Jun 01 05:48:27 PDT 2009,NO_QUERY,AzaIza,"is having major headache. Sleeping early today so that I'll be able to wake up for cheer practice, can't wait. Eric is coming tomorrow "
413977,0,2060715565,Sat Jun 06 19:26:18 PDT 2009,NO_QUERY,Nichhhh,Getting eaten alive by creepy crawlers is not fun!  waaahh!
795883,0,2327534486,Thu Jun 25 08:28:10 PDT 2009,NO_QUERY,TawnyRotten,Just woke up. Lots of cleaning to do 
974698,4,1833420629,Sun May 17 23:13:53 PDT 2009,NO_QUERY,jennaleebunkley,"It's a funny thing what love does to people, and most don't evem know..bed time "
1197903,4,1985051727,Sun May 31 16:19:59 PDT 2009,NO_QUERY,savi_garbowsky,just bought638783 things at pac sun 
506050,0,2188553115,Mon Jun 15 22:06:34 PDT 2009,NO_QUERY,neesie1022,i so do not want to go to work tomorrow  bleh
845478,4,1564233984,Mon Apr 20 02:27:59 PDT 2009,NO_QUERY,Sarah812,I'm supposed to be on my break but here I am tweeting while I work. 
31176,0,1563957212,Mon Apr 20 01:03:13 PDT 2009,NO_QUERY,SickPuppyDawg,@crazytwism The guy with the max votes still wins.  We need the return of the 'none of the above' options which has bin missing since EVMs
254199,0,1984175126,Sun May 31 14:35:16 PDT 2009,NO_QUERY,bkl0ver08,"gah!  wishing I had cable, and therefore, MTV  "
188554,0,1968900526,Fri May 29 22:29:59 PDT 2009,NO_QUERY,stevieg69,@nikki_lopez I want to be in florida too! 
689015,0,2251660605,Sat Jun 20 04:12:01 PDT 2009,NO_QUERY,jheiceelyci0us,hAte it 
595111,0,2218685407,Wed Jun 17 22:57:05 PDT 2009,NO_QUERY,skusderci,Well this sucks! where is everyone?? 
788602,0,2325181985,Thu Jun 25 04:56:40 PDT 2009,NO_QUERY,lolo_rox_baby,"@JFaceProducer hmmm...mabye, it was well scary tho  and the woman in it was my mother, but she didn't have the same personality :/"
610417,0,2224156342,Thu Jun 18 09:09:22 PDT 2009,NO_QUERY,Plecebo,Guess i'll have to wait and try a restore tonight 
700252,0,2254705792,Sat Jun 20 10:09:35 PDT 2009,NO_QUERY,blingafe,"@bkmacdaddy Glad you liked it! Controlling the heat is always an issue. If I get it hot enough for my family, it's too hot for me. "
1342983,4,2039654216,Thu Jun 04 22:28:45 PDT 2009,NO_QUERY,tuan3789,"Watching my &quot;Stomp The Yard&quot; DVD, just remembered why it's my #1 favorite movie "
